station,date,prcp,tobs,
USC00511918,4/23/10,0.01,66,
USC00516128,4/23/10,,71,
USC00519397,4/24/10,0,75,
USC00513117,4/24/10,0.15,73,
USC00514830,4/24/10,0.01,73,
USC00518838,4/24/10,0.01,69,
USC00519523,4/24/10,0.02,74,
USC00519281,4/24/10,0,77,
USC00511918,4/24/10,0,77,
USC00516128,4/24/10,0.17,75,
USC00519397,4/25/10,0,76,
USC00513117,4/25/10,0,74,
USC00514830,4/25/10,0,73,
USC00518838,4/25/10,0.01,74,
USC00519523,4/25/10,0,76,
USC00519281,4/25/10,0,77,
USC00511918,4/25/10,0,77,
USC00516128,4/25/10,0.08,78,
USC00519397,4/26/10,0,76,
USC00513117,4/26/10,0,72,
USC00514830,4/26/10,0,74,
USC00518838,4/26/10,0,73,
USC00519523,4/26/10,0,73,
USC00519281,4/26/10,0,71,
USC00511918,4/26/10,0,67,
USC00516128,4/26/10,0,72,
USC00513117,4/27/10,0.01,72,
USC00514830,4/27/10,0.02,73,
USC00519523,4/27/10,0,74,
USC00519281,4/27/10,0,71,
USC00511918,4/27/10,0,69,
USC00516128,4/27/10,0,75,
USC00519397,4/28/10,0,76,
USC00513117,4/28/10,0.07,71,
USC00514830,4/28/10,0.09,71,
USC00518838,4/28/10,,73,
USC00519523,4/28/10,0.03,74,
USC00519281,4/28/10,0.04,70,
USC00511918,4/28/10,0,72,
USC00516128,4/28/10,0.49,76,
USC00513117,4/29/10,0.01,74,
USC00514830,4/29/10,0.01,72,
USC00519523,4/29/10,0.03,73,
USC00519281,4/29/10,0.07,70,
USC00511918,4/29/10,0.08,73,
USC00516128,4/29/10,1.29,69,
USC00519397,4/30/10,0,77,
USC00513117,4/30/10,0.02,74,
USC00514830,4/30/10,0.02,72,
USC00518838,4/30/10,,67,
USC00519523,4/30/10,0,74,
USC00519281,4/30/10,0.17,72,
USC00511918,4/30/10,0.04,69,
USC00516128,4/30/10,0.92,72,
USC00519397,5/1/10,0,77,
USC00513117,5/1/10,0.02,72,
USC00514830,5/1/10,0.24,72,
USC00518838,5/1/10,0.29,69,
USC00519523,5/1/10,0,76,
USC00519281,5/1/10,0.39,73,
USC00511918,5/1/10,0,75,
USC00516128,5/1/10,0.31,73,
USC00519397,5/2/10,0.03,73,
USC00513117,5/2/10,0.03,72,
USC00514830,5/2/10,0.02,71,
USC00518838,5/2/10,0,71,
USC00519523,5/2/10,0.12,71,
USC00519281,5/2/10,0.11,71,
USC00511918,5/2/10,0.15,71,
USC00516128,5/2/10,0.37,74,
USC00519397,5/3/10,0.2,74,
USC00513117,5/3/10,0.89,72,
USC00514830,5/3/10,0.75,70,
USC00517948,5/3/10,,75,
USC00518838,5/3/10,0.87,67,
USC00519523,5/3/10,0.46,72,
USC00519281,5/3/10,1.06,70,
USC00511918,5/3/10,0.98,71,
USC00516128,5/3/10,0.14,75,
USC00519397,5/4/10,0.08,76,
USC00513117,5/4/10,0.07,73,
USC00514830,5/4/10,0,74,
USC00517948,5/4/10,0,76,
USC00518838,5/4/10,0.04,69,
USC00519523,5/4/10,0.07,77,
USC00519281,5/4/10,0.11,72,
USC00511918,5/4/10,0.01,65,
USC00516128,5/4/10,0.21,77,
USC00519397,5/5/10,0.01,76,
USC00513117,5/5/10,0,74,
USC00514830,5/5/10,0,72,
USC00517948,5/5/10,0.02,75,
USC00518838,5/5/10,0.03,71,
USC00519523,5/5/10,0,75,
USC00519281,5/5/10,0,73,
USC00511918,5/5/10,0,78,
USC00516128,5/5/10,0.01,72,
USC00519397,5/6/10,0,80,
USC00513117,5/6/10,0,73,
USC00514830,5/6/10,0,73,
USC00517948,5/6/10,0,74,
USC00519523,5/6/10,0,74,
USC00519281,5/6/10,0.01,72,
USC00511918,5/6/10,0.01,74,
USC00516128,5/6/10,0.08,71,
USC00519397,5/7/10,0.05,74,
USC00513117,5/7/10,0.08,72,
USC00517948,5/7/10,0.08,75,
USC00519523,5/7/10,0.01,71,
USC00519281,5/7/10,0.16,68,
USC00511918,5/7/10,0.01,71,
USC00516128,5/7/10,0.24,69,
USC00519397,5/8/10,0,77,
USC00513117,5/8/10,0.01,76,
USC00514830,5/8/10,,73,
USC00518838,5/8/10,,67,
USC00519523,5/8/10,0.05,76,
USC00519281,5/8/10,0.01,76,
USC00511918,5/8/10,0.02,79,
USC00516128,5/8/10,0.06,75,
USC00519397,5/9/10,0,77,
USC00513117,5/9/10,0,73,
USC00514830,5/9/10,0,73,
USC00518838,5/9/10,0.25,72,
USC00519523,5/9/10,0,76,
USC00519281,5/9/10,0,77,
USC00511918,5/9/10,0,78,
USC00516128,5/9/10,0,74,
USC00519397,5/10/10,0,76,
USC00513117,5/10/10,0,74,
USC00514830,5/10/10,0.04,72,
USC00517948,5/10/10,0,76,
USC00518838,5/10/10,0.06,72,
USC00519523,5/10/10,0,78,
USC00519281,5/10/10,0,73,
USC00511918,5/10/10,0,70,
USC00516128,5/10/10,0.55,71,
USC00519397,5/11/10,0,77,
USC00513117,5/11/10,0,74,
USC00514830,5/11/10,0.01,74,
USC00517948,5/11/10,0,73,
USC00518838,5/11/10,0.07,73,
USC00519523,5/11/10,0,78,
USC00519281,5/11/10,0.06,69,
USC00511918,5/11/10,0,70,
USC00513117,5/12/10,0.01,73,
USC00514830,5/12/10,0.03,72,
USC00517948,5/12/10,0,75,
USC00518838,5/12/10,0.06,79,
USC00519523,5/12/10,0.08,78,
USC00519281,5/12/10,0.02,71,
USC00511918,5/12/10,0,77,
USC00516128,5/12/10,,70,
USC00519397,5/13/10,0,78,
USC00513117,5/13/10,0.01,75,
USC00514830,5/13/10,0.02,71,
USC00517948,5/13/10,,75,
USC00518838,5/13/10,0.04,78,
USC00519281,5/13/10,0.06,73,
USC00511918,5/13/10,0,73,
USC00516128,5/13/10,0.32,70,
USC00519397,5/14/10,0,78,
USC00513117,5/14/10,0,74,
USC00514830,5/14/10,0,75,
USC00517948,5/14/10,0,77,
USC00518838,5/14/10,0.02,75,
USC00519523,5/14/10,0,75,
USC00519281,5/14/10,0,73,
USC00511918,5/14/10,0,71,
USC00516128,5/14/10,0,73,
USC00519397,5/15/10,0,75,
USC00513117,5/15/10,0.06,69,
USC00514830,5/15/10,0.1,75,
USC00519523,5/15/10,0.05,71,
USC00519281,5/15/10,0.14,77,
USC00511918,5/15/10,0,68,
USC00516128,5/15/10,0.25,73,
USC00519397,5/16/10,0.03,73,
USC00513117,5/16/10,0.1,74,
USC00518838,5/16/10,0,77,
USC00519523,5/16/10,0.06,73,
USC00519281,5/16/10,0.13,73,
USC00511918,5/16/10,0.02,71,
USC00516128,5/16/10,0.61,73,
USC00519397,5/17/10,0,77,
USC00513117,5/17/10,0,73,
USC00514830,5/17/10,0,73,
USC00517948,5/17/10,,77,
USC00518838,5/17/10,0.03,79,
USC00519523,5/17/10,0.03,74,
USC00519281,5/17/10,0.01,73,
USC00511918,5/17/10,0,71,
USC00516128,5/17/10,0.1,71,
USC00519397,5/18/10,0,76,
USC00513117,5/18/10,0,74,
USC00514830,5/18/10,0,73,
USC00517948,5/18/10,0,78,
USC00519523,5/18/10,0,75,
USC00519281,5/18/10,0,72,
USC00511918,5/18/10,0,79,
USC00516128,5/18/10,0,71,
USC00519397,5/19/10,0,77,
USC00513117,5/19/10,0,73,
USC00514830,5/19/10,0,73,
USC00517948,5/19/10,0,77,
USC00518838,5/19/10,,77,
USC00519523,5/19/10,0,78,
USC00519281,5/19/10,0,72,
USC00511918,5/19/10,0,71,
USC00516128,5/19/10,0,71,
USC00513117,5/20/10,0.08,72,
USC00517948,5/20/10,0.02,77,
USC00518838,5/20/10,0.56,71,
USC00519523,5/20/10,0.01,75,
USC00519281,5/20/10,0.28,71,
USC00511918,5/20/10,0.03,71,
USC00516128,5/20/10,0.67,71,
USC00519397,5/21/10,,77,
USC00513117,5/21/10,0.05,73,
USC00514830,5/21/10,,71,
USC00517948,5/21/10,0.03,76,
USC00518838,5/21/10,0.45,70,
USC00519523,5/21/10,0,74,
USC00519281,5/21/10,0.02,73,
USC00511918,5/21/10,0.01,74,
USC00516128,5/21/10,0.38,71,
USC00519397,5/22/10,0,78,
USC00513117,5/22/10,0.05,75,
USC00514830,5/22/10,0.01,76,
USC00518838,5/22/10,0.04,74,
USC00519523,5/22/10,0,75,
USC00519281,5/22/10,0.18,72,
USC00511918,5/22/10,0,80,
USC00516128,5/22/10,0.01,77,
USC00519397,5/23/10,0.05,75,
USC00513117,5/23/10,0.04,74,
USC00514830,5/23/10,0.11,71,
USC00518838,5/23/10,0.6,70,
USC00519523,5/23/10,0.05,75,
USC00519281,5/23/10,0.28,72,
USC00511918,5/23/10,0,74,
USC00519397,5/24/10,0,77,
USC00513117,5/24/10,0.07,74,
USC00514830,5/24/10,0.12,73,
USC00518838,5/24/10,0.15,71,
USC00519523,5/24/10,0.06,75,
USC00519281,5/24/10,0.22,72,
USC00511918,5/24/10,0,74,
USC00516128,5/24/10,,71,
USC00519397,5/25/10,0,77,
USC00513117,5/25/10,0.09,74,
USC00514830,5/25/10,0.13,72,
USC00517948,5/25/10,0,76,
USC00518838,5/25/10,0.04,73,
USC00519523,5/25/10,0,76,
USC00519281,5/25/10,0.33,72,
USC00511918,5/25/10,0,73,
USC00516128,5/25/10,0.83,71,
USC00519397,5/26/10,0.02,77,
USC00513117,5/26/10,0.08,74,
USC00514830,5/26/10,0.11,72,
USC00517948,5/26/10,0,77,
USC00518838,5/26/10,0.02,73,
USC00519523,5/26/10,0.08,78,
USC00519281,5/26/10,0.09,73,
USC00511918,5/26/10,0.01,73,
USC00516128,5/26/10,0.27,71,
USC00519397,5/27/10,0,76,
USC00513117,5/27/10,0,74,
USC00514830,5/27/10,0,75,
USC00517948,5/27/10,0,76,
USC00519523,5/27/10,0,80,
USC00519281,5/27/10,0,69,
USC00511918,5/27/10,0,67,
USC00516128,5/27/10,0.05,72,
USC00519397,5/28/10,0,75,
USC00513117,5/28/10,0,71,
USC00514830,5/28/10,0,74,
USC00517948,5/28/10,0,77,
USC00519281,5/28/10,0,69,
USC00511918,5/28/10,0,67,
USC00516128,5/28/10,0,74,
USC00519397,5/29/10,0,77,
USC00513117,5/29/10,0.01,74,
USC00514830,5/29/10,0,74,
USC00519523,5/29/10,0,78,
USC00519281,5/29/10,0.8,75,
USC00519397,5/30/10,0,77,
USC00513117,5/30/10,0,75,
USC00514830,5/30/10,0.04,73,
USC00519523,5/30/10,0,76,
USC00519281,5/30/10,0.01,74,
USC00511918,5/30/10,,76,
USC00519397,5/31/10,0,77,
USC00513117,5/31/10,0.02,75,
USC00514830,5/31/10,0,75,
USC00519523,5/31/10,0,81,
USC00519281,5/31/10,0.04,75,
USC00511918,5/31/10,0,79,
USC00516128,5/31/10,,80,
USC00519397,6/1/10,0,78,
USC00513117,6/1/10,0.03,74,
USC00514830,6/1/10,0.01,73,
USC00517948,6/1/10,0,77,
USC00518838,6/1/10,,69,
USC00519523,6/1/10,0.03,76,
USC00519281,6/1/10,0,71,
USC00511918,6/1/10,0,74,
USC00516128,6/1/10,0.08,70,
USC00519397,6/2/10,0.01,76,
USC00513117,6/2/10,0,76,
USC00514830,6/2/10,0,72,
USC00517948,6/2/10,0,76,
USC00518838,6/2/10,0.03,70,
USC00519523,6/2/10,0,76,
USC00519281,6/2/10,0.03,71,
USC00511918,6/2/10,0,76,
USC00516128,6/2/10,0,78,
USC00519397,6/3/10,0,78,
USC00513117,6/3/10,0,75,
USC00514830,6/3/10,0,74,
USC00517948,6/3/10,0.14,77,
USC00518838,6/3/10,0,67,
USC00519523,6/3/10,0,76,
USC00519281,6/3/10,0,72,
USC00511918,6/3/10,0,78,
USC00516128,6/3/10,0.1,73,
USC00519397,6/4/10,0,76,
USC00513117,6/4/10,0,75,
USC00514830,6/4/10,0,73,
USC00517948,6/4/10,0,75,
USC00518838,6/4/10,0,70,
USC00519523,6/4/10,0,73,
USC00519281,6/4/10,0,72,
USC00511918,6/4/10,0,74,
USC00516128,6/4/10,0.01,68,
USC00519397,6/5/10,0,77,
USC00513117,6/5/10,0,74,
USC00514830,6/5/10,0,72,
USC00518838,6/5/10,0,73,
USC00519523,6/5/10,0,78,
USC00519281,6/5/10,0,76,
USC00511918,6/5/10,0,79,
USC00516128,6/5/10,0.09,79,
USC00519397,6/6/10,0,78,
USC00513117,6/6/10,0,75,
USC00514830,6/6/10,0,75,
USC00518838,6/6/10,0,73,
USC00519523,6/6/10,0,77,
USC00519281,6/6/10,0,77,
USC00511918,6/6/10,0,79,
USC00516128,6/6/10,0.13,74,
USC00519397,6/7/10,0,77,
USC00513117,6/7/10,0.02,75,
USC00514830,6/7/10,0.09,74,
USC00517948,6/7/10,0,76,
USC00519523,6/7/10,0,77,
USC00519281,6/7/10,0.12,71,
USC00511918,6/7/10,0.05,69,
USC00516128,6/7/10,0.44,75,
USC00519397,6/8/10,0,78,
USC00513117,6/8/10,0,75,
USC00514830,6/8/10,0,75,
USC00517948,6/8/10,0,79,
USC00519523,6/8/10,0.01,77,
USC00519281,6/8/10,0,73,
USC00511918,6/8/10,0,77,
USC00516128,6/8/10,0.27,71,
USC00519397,6/9/10,0,78,
USC00513117,6/9/10,0,75,
USC00514830,6/9/10,0,73,
USC00517948,6/9/10,0,79,
USC00518838,6/9/10,,72,
USC00519523,6/9/10,0,78,
USC00519281,6/9/10,0,73,
USC00511918,6/9/10,0,80,
USC00516128,6/9/10,0,75,
USC00519397,6/10/10,0,79,
USC00513117,6/10/10,0.02,75,
USC00514830,6/10/10,0,75,
USC00517948,6/10/10,0,77,
USC00518838,6/10/10,0,72,
USC00519523,6/10/10,0,78,
USC00519281,6/10/10,0,75,
USC00511918,6/10/10,0,75,
USC00519397,6/11/10,0,78,
USC00513117,6/11/10,0,83,
USC00514830,6/11/10,0,76,
USC00518838,6/11/10,0,77,
USC00519523,6/11/10,0,76,
USC00519281,6/11/10,0,81,
USC00511918,6/11/10,0,75,
USC00519397,6/12/10,0,78,
USC00513117,6/12/10,0,75,
USC00514830,6/12/10,0.03,74,
USC00518838,6/12/10,0,70,
USC00519523,6/12/10,0,76,
USC00519281,6/12/10,0,74,
USC00511918,6/12/10,0,78,
USC00519397,6/13/10,0,78,
USC00513117,6/13/10,0.01,76,
USC00514830,6/13/10,0,74,
USC00518838,6/13/10,0.01,78,
USC00519523,6/13/10,0,79,
USC00519281,6/13/10,0.04,77,
USC00519397,6/14/10,0,77,
USC00513117,6/14/10,0.06,73,
USC00514830,6/14/10,0.06,73,
USC00519523,6/14/10,0,74,
USC00519281,6/14/10,0.06,70,
USC00511918,6/14/10,0,71,
USC00516128,6/14/10,,76,
USC00519397,6/15/10,0,78,
USC00513117,6/15/10,0,74,
USC00514830,6/15/10,0.03,73,
USC00517948,6/15/10,0,76,
USC00518838,6/15/10,,73,
USC00519523,6/15/10,0,75,
USC00519281,6/15/10,0.11,69,
USC00511918,6/15/10,0,76,
USC00519397,6/16/10,0,78,
USC00513117,6/16/10,0.01,74,
USC00514830,6/16/10,0,76,
USC00517948,6/16/10,0,77,
USC00519523,6/16/10,0,76,
USC00519281,6/16/10,0,70,
USC00511918,6/16/10,0,74,
USC00516128,6/16/10,,73,
USC00519397,6/17/10,0,77,
USC00513117,6/17/10,0.02,75,
USC00514830,6/17/10,0,75,
USC00517948,6/17/10,0,76,
USC00518838,6/17/10,0,75,
USC00519523,6/17/10,0,75,
USC00519281,6/17/10,0.02,72,
USC00511918,6/17/10,0,78,
USC00516128,6/17/10,0.05,73,
USC00519397,6/18/10,0,77,
USC00513117,6/18/10,0.06,70,
USC00514830,6/18/10,0.03,70,
USC00517948,6/18/10,0.05,73,
USC00518838,6/18/10,0.3,70,
USC00519523,6/18/10,0.14,73,
USC00519281,6/18/10,0.19,71,
USC00511918,6/18/10,0.04,72,
USC00519397,6/19/10,0,82,
USC00513117,6/19/10,0.13,74,
USC00514830,6/19/10,0.04,75,
USC00518838,6/19/10,0.02,74,
USC00519523,6/19/10,0,76,
USC00519281,6/19/10,0.33,77,
USC00511918,6/19/10,0.05,78,
USC00516128,6/19/10,,74,
USC00519397,6/20/10,0,78,
USC00513117,6/20/10,0.02,75,
USC00514830,6/20/10,0,73,
USC00518838,6/20/10,0.03,77,
USC00519523,6/20/10,0,78,
USC00519281,6/20/10,0,76,
USC00511918,6/20/10,0,85,
USC00519397,6/21/10,0,78,
USC00513117,6/21/10,0.01,75,
USC00514830,6/21/10,0,74,
USC00517948,6/21/10,0,76,
USC00519523,6/21/10,0,76,
USC00519281,6/21/10,0,74,
USC00511918,6/21/10,0,77,
USC00519397,6/22/10,0,78,
USC00513117,6/22/10,0,75,
USC00514830,6/22/10,0,74,
USC00517948,6/22/10,0.02,77,
USC00518838,6/22/10,,69,
USC00519523,6/22/10,0,79,
USC00519281,6/22/10,0,74,
USC00511918,6/22/10,0,76,
USC00516128,6/22/10,,72,
USC00519397,6/23/10,0,78,
USC00513117,6/23/10,0,75,
USC00514830,6/23/10,0,74,
USC00517948,6/23/10,0,77,
USC00518838,6/23/10,0.11,73,
USC00519523,6/23/10,0,77,
USC00519281,6/23/10,0.02,74,
USC00511918,6/23/10,0,76,
USC00516128,6/23/10,0.04,72,
USC00519397,6/24/10,0,78,
USC00513117,6/24/10,0.01,75,
USC00514830,6/24/10,0.05,74,
USC00517948,6/24/10,0.02,78,
USC00518838,6/24/10,0.28,73,
USC00519523,6/24/10,0,76,
USC00519281,6/24/10,0.07,74,
USC00511918,6/24/10,0,75,
USC00516128,6/24/10,0.26,72,
USC00519397,6/25/10,0,77,
USC00513117,6/25/10,0.05,74,
USC00514830,6/25/10,0.12,70,
USC00517948,6/25/10,0.1,77,
USC00518838,6/25/10,0.3,74,
USC00519523,6/25/10,0.08,74,
USC00519281,6/25/10,0.09,71,
USC00511918,6/25/10,0.02,71,
USC00516128,6/25/10,0.79,70,
USC00519397,6/26/10,0.02,76,
USC00513117,6/26/10,0.24,72,
USC00519523,6/26/10,0.08,75,
USC00519281,6/26/10,0.41,80,
USC00511918,6/26/10,0,70,
USC00516128,6/26/10,0.88,69,
USC00519397,6/27/10,0,78,
USC00513117,6/27/10,0.03,76,
USC00514830,6/27/10,,75,
USC00519281,6/27/10,0.05,77,
USC00511918,6/27/10,0.09,80,
USC00516128,6/27/10,0.37,73,
USC00519397,6/28/10,0,78,
USC00513117,6/28/10,0.11,73,
USC00514830,6/28/10,0.18,74,
USC00517948,6/28/10,0,76,
USC00518838,6/28/10,,73,
USC00519523,6/28/10,0,76,
USC00519281,6/28/10,0,72,
USC00511918,6/28/10,0,77,
USC00516128,6/28/10,0.16,71,
USC00519397,6/29/10,0,78,
USC00513117,6/29/10,0,75,
USC00514830,6/29/10,0.06,73,
USC00517948,6/29/10,0,78,
USC00518838,6/29/10,0.1,72,
USC00519523,6/29/10,0,76,
USC00519281,6/29/10,0.05,72,
USC00511918,6/29/10,0.02,70,
USC00516128,6/29/10,0.02,73,
USC00519397,6/30/10,0,78,
USC00513117,6/30/10,0.03,76,
USC00514830,6/30/10,0.03,74,
USC00517948,6/30/10,0,78,
USC00518838,6/30/10,0.04,75,
USC00519523,6/30/10,0,76,
USC00519281,6/30/10,0,73,
USC00511918,6/30/10,0.03,73,
USC00516128,6/30/10,0.71,72,
USC00519397,7/1/10,0.01,75,
USC00513117,7/1/10,0.01,73,
USC00514830,7/1/10,0.02,71,
USC00517948,7/1/10,0,73,
USC00518838,7/1/10,0.09,73,
USC00519523,7/1/10,0.13,74,
USC00519281,7/1/10,0,73,
USC00516128,7/1/10,0.44,70,
USC00519397,7/2/10,0.05,77,
USC00513117,7/2/10,0.14,72,
USC00514830,7/2/10,0.32,69,
USC00517948,7/2/10,0.02,74,
USC00518838,7/2/10,0.2,70,
USC00519523,7/2/10,0.14,74,
USC00519281,7/2/10,0.23,71,
USC00516128,7/2/10,0.7,69,
USC00519397,7/3/10,0.09,77,
USC00513117,7/3/10,0.06,75,
USC00514830,7/3/10,0.16,73,
USC00518838,7/3/10,0.84,73,
USC00519523,7/3/10,0.09,76,
USC00519281,7/3/10,0.38,72,
USC00511918,7/3/10,,78,
USC00516128,7/3/10,1.81,69,
USC00519397,7/4/10,0.05,78,
USC00513117,7/4/10,0.07,75,
USC00514830,7/4/10,0.08,72,
USC00518838,7/4/10,0.09,76,
USC00519523,7/4/10,0.05,79,
USC00519281,7/4/10,0.38,73,
USC00511918,7/4/10,0,78,
USC00516128,7/4/10,0.44,72,
USC00519397,7/5/10,0.06,78,
USC00513117,7/5/10,0.03,72,
USC00514830,7/5/10,0,76,
USC00518838,7/5/10,0.03,75,
USC00519523,7/5/10,0.01,79,
USC00519281,7/5/10,0.08,74,
USC00511918,7/5/10,0.01,78,
USC00516128,7/5/10,0.14,72,
USC00519397,7/6/10,0.08,76,
USC00513117,7/6/10,0.05,72,
USC00514830,7/6/10,0.15,73,
USC00517948,7/6/10,,75,
USC00518838,7/6/10,0.41,71,
USC00519523,7/6/10,0.08,73,
USC00519281,7/6/10,0.14,70,
USC00511918,7/6/10,0.1,71,
USC00516128,7/6/10,1.01,69,
USC00519397,7/7/10,0.08,74,
USC00513117,7/7/10,0.11,73,
USC00514830,7/7/10,0.09,71,
USC00517948,7/7/10,0.03,76,
USC00518838,7/7/10,0.11,73,
USC00519523,7/7/10,0.21,73,
USC00519281,7/7/10,0.21,70,
USC00511918,7/7/10,0.02,70,
USC00516128,7/7/10,1.05,69,
USC00519397,7/8/10,0.03,76,
USC00513117,7/8/10,0.04,74,
USC00514830,7/8/10,0.14,70,
USC00517948,7/8/10,0.05,75,
USC00519523,7/8/10,0.02,76,
USC00519281,7/8/10,0.06,73,
USC00511918,7/8/10,0.03,74,
USC00516128,7/8/10,0.9,69,
USC00519397,7/9/10,0.06,74,
USC00513117,7/9/10,0.04,74,
USC00514830,7/9/10,0.01,74,
USC00517948,7/9/10,0.08,73,
USC00518838,7/9/10,,74,
USC00519523,7/9/10,0.06,72,
USC00519281,7/9/10,0.02,74,
USC00511918,7/9/10,0.15,72,
USC00516128,7/9/10,0.75,68,
USC00519397,7/10/10,0.09,76,
USC00513117,7/10/10,0.09,73,
USC00514830,7/10/10,0.06,71,
USC00518838,7/10/10,0.44,71,
USC00519523,7/10/10,0.1,76,
USC00519281,7/10/10,0.19,74,
USC00511918,7/10/10,0.01,76,
USC00516128,7/10/10,0.75,68,
USC00519397,7/11/10,0,78,
USC00513117,7/11/10,0.02,81,
USC00518838,7/11/10,0.01,72,
USC00519523,7/11/10,0,81,
USC00519281,7/11/10,0,77,
USC00516128,7/11/10,0.31,71,
USC00519397,7/12/10,0,77,
USC00513117,7/12/10,0,72,
USC00514830,7/12/10,0,73,
USC00519523,7/12/10,0,75,
USC00519281,7/12/10,0,70,
USC00511918,7/12/10,,80,
USC00516128,7/12/10,0.25,70,
USC00519397,7/13/10,0,80,
USC00513117,7/13/10,0.01,72,
USC00514830,7/13/10,0,72,
USC00518838,7/13/10,,75,
USC00519523,7/13/10,0,76,
USC00519281,7/13/10,0.62,69,
USC00511918,7/13/10,0,80,
USC00516128,7/13/10,0,72,
USC00513117,7/14/10,0.45,70,
USC00514830,7/14/10,0.03,72,
USC00517948,7/14/10,0,74,
USC00519523,7/14/10,0.04,74,
USC00519281,7/14/10,0.2,70,
USC00511918,7/14/10,0.01,77,
USC00516128,7/14/10,0.48,69,
USC00513117,7/15/10,0.04,72,
USC00514830,7/15/10,0.13,75,
USC00517948,7/15/10,0,74,
USC00518838,7/15/10,,76,
USC00519523,7/15/10,0.03,76,
USC00519281,7/15/10,0.14,70,
USC00511918,7/15/10,0.01,79,
USC00516128,7/15/10,0.24,68,
USC00519397,7/16/10,,78,
USC00513117,7/16/10,0.02,76,
USC00514830,7/16/10,0.02,74,
USC00517948,7/16/10,0,78,
USC00518838,7/16/10,0.04,73,
USC00519523,7/16/10,0.03,80,
USC00519281,7/16/10,0.01,76,
USC00511918,7/16/10,0,79,
USC00516128,7/16/10,0.19,70,
USC00519397,7/17/10,0.02,76,
USC00513117,7/17/10,0.04,75,
USC00519523,7/17/10,0.08,74,
USC00519281,7/17/10,0.04,72,
USC00511918,7/17/10,0.02,74,
USC00516128,7/17/10,0.46,70,
USC00519397,7/18/10,0,77,
USC00513117,7/18/10,0.05,75,
USC00514830,7/18/10,,75,
USC00519523,7/18/10,0.07,77,
USC00519281,7/18/10,0.31,74,
USC00511918,7/18/10,0,76,
USC00516128,7/18/10,2.14,74,
USC00519397,7/19/10,0.04,77,
USC00513117,7/19/10,0.12,74,
USC00514830,7/19/10,0.14,69,
USC00517948,7/19/10,0,72,
USC00519523,7/19/10,0,76,
USC00519281,7/19/10,0.02,73,
USC00511918,7/19/10,0.01,70,
USC00516128,7/19/10,0.35,69,
USC00513117,7/20/10,0.21,75,
USC00514830,7/20/10,0.17,75,
USC00517948,7/20/10,0.07,74,
USC00519523,7/20/10,0,77,
USC00519281,7/20/10,0.1,74,
USC00511918,7/20/10,0.02,74,
USC00516128,7/20/10,1.23,70,
USC00519397,7/21/10,0,80,
USC00513117,7/21/10,0,74,
USC00514830,7/21/10,0,75,
USC00517948,7/21/10,0,78,
USC00519523,7/21/10,0.06,74,
USC00519281,7/21/10,0,72,
USC00511918,7/21/10,0,79,
USC00516128,7/21/10,0.05,72,
USC00519397,7/22/10,0,78,
USC00513117,7/22/10,0.15,76,
USC00514830,7/22/10,0.11,75,
USC00517948,7/22/10,0,77,
USC00519523,7/22/10,0,76,
USC00519281,7/22/10,0.19,74,
USC00511918,7/22/10,0,80,
USC00516128,7/22/10,0.07,72,
USC00513117,7/23/10,0.09,73,
USC00514830,7/23/10,0.07,70,
USC00517948,7/23/10,0,76,
USC00519523,7/23/10,0,73,
USC00519281,7/23/10,0.07,72,
USC00511918,7/23/10,0,72,
USC00516128,7/23/10,1,71,
USC00519397,7/24/10,0,80,
USC00513117,7/24/10,0,77,
USC00519523,7/24/10,0,77,
USC00519281,7/24/10,0.35,74,
USC00511918,7/24/10,0,80,
USC00516128,7/24/10,0.04,73,
USC00519397,7/25/10,0,79,
USC00513117,7/25/10,0,77,
USC00519523,7/25/10,0,77,
USC00519281,7/25/10,0,74,
USC00511918,7/25/10,0,79,
USC00516128,7/25/10,0,74,
USC00519397,7/26/10,0,78,
USC00513117,7/26/10,0,76,
USC00514830,7/26/10,0,75,
USC00519523,7/26/10,0,76,
USC00519281,7/26/10,0,72,
USC00511918,7/26/10,0,71,
USC00516128,7/26/10,0,73,
USC00519397,7/27/10,0,79,
USC00513117,7/27/10,0.03,72,
USC00514830,7/27/10,0.43,69,
USC00518838,7/27/10,,78,
USC00519523,7/27/10,0,81,
USC00519281,7/27/10,0.01,69,
USC00511918,7/27/10,0,68,
USC00516128,7/27/10,0.1,70,
USC00519397,7/28/10,0,78,
USC00513117,7/28/10,0.46,75,
USC00514830,7/28/10,0.03,74,
USC00518838,7/28/10,0.01,80,
USC00519523,7/28/10,0,76,
USC00519281,7/28/10,0.16,71,
USC00511918,7/28/10,0,69,
USC00516128,7/28/10,0.02,71,
USC00519397,7/29/10,0,79,
USC00513117,7/29/10,0.02,75,
USC00514830,7/29/10,0,76,
USC00519523,7/29/10,0,77,
USC00519281,7/29/10,0.02,72,
USC00511918,7/29/10,0,77,
USC00516128,7/29/10,0.38,72,
USC00519397,7/30/10,0,78,
USC00513117,7/30/10,0.01,76,
USC00514830,7/30/10,0.06,75,
USC00519523,7/30/10,0,73,
USC00519281,7/30/10,0,74,
USC00511918,7/30/10,0,80,
USC00516128,7/30/10,0.29,69,
USC00519397,7/31/10,0.02,77,
USC00513117,7/31/10,0.02,77,
USC00514830,7/31/10,0.01,73,
USC00519523,7/31/10,0.09,76,
USC00519281,7/31/10,0.04,77,
USC00511918,7/31/10,0,78,
USC00516128,7/31/10,0.05,73,
USC00519397,8/1/10,0.04,77,
